Algorithm,Allocation,Processes,MessageSize,Latency
binary_tree,core,25,64,2.14
binary_tree,core,25,128,3.00
binary_tree,core,25,256,3.07
binary_tree,core,25,512,3.23
binary_tree,core,25,1024,3.97
binary_tree,core,25,2048,5.00
binary_tree,core,25,4096,7.11
binary_tree,core,25,8192,10.99
binary_tree,core,25,16384,24.92
binary_tree,core,25,32768,38.43
binary_tree,core,25,65536,65.91
binary_tree,core,25,131072,118.45
binary_tree,core,25,262144,217.73
binary_tree,core,25,524288,414.91
binary_tree,core,25,1048576,782.48
binary_tree,core,26,1,1.97
binary_tree,core,26,2,1.76
binary_tree,core,26,4,1.74
binary_tree,core,26,8,1.81
binary_tree,core,26,16,1.73
binary_tree,core,26,32,2.06
binary_tree,core,26,64,2.12
binary_tree,core,26,128,2.96
binary_tree,core,26,256,3.01
binary_tree,core,26,512,3.22
binary_tree,core,26,1024,3.95
binary_tree,core,26,2048,5.05
binary_tree,core,26,4096,7.22
binary_tree,core,26,8192,11.11
binary_tree,core,26,16384,24.91
binary_tree,core,26,32768,38.22
binary_tree,core,26,65536,67.23
binary_tree,core,26,131072,118.57
binary_tree,core,26,262144,221.29
binary_tree,core,26,524288,432.37
binary_tree,core,26,1048576,818.23
binary_tree,core,27,1,1.87
binary_tree,core,27,2,1.85
binary_tree,core,27,4,1.79
binary_tree,core,27,8,1.76
binary_tree,core,27,16,1.84
binary_tree,core,27,32,2.16
binary_tree,core,27,64,2.19
binary_tree,core,27,128,3.07
binary_tree,core,27,256,3.16
binary_tree,core,27,512,3.34
binary_tree,core,27,1024,4.09
binary_tree,core,27,2048,5.26
binary_tree,core,27,4096,7.51
binary_tree,core,27,8192,11.43
binary_tree,core,27,16384,24.93
binary_tree,core,27,32768,38.59
binary_tree,core,27,65536,67.51
binary_tree,core,27,131072,121.13
binary_tree,core,27,262144,223.99
binary_tree,core,27,524288,431.45
binary_tree,core,27,1048576,823.63
binary_tree,core,28,1,1.80
binary_tree,core,28,2,1.74
binary_tree,core,28,4,1.75
binary_tree,core,28,8,1.89
binary_tree,core,28,16,1.75
binary_tree,core,28,32,2.08
binary_tree,core,28,64,2.11
binary_tree,core,28,128,3.03
binary_tree,core,28,256,3.11
binary_tree,core,28,512,3.28
binary_tree,core,28,1024,4.07
binary_tree,core,28,2048,5.27
binary_tree,core,28,4096,7.66
binary_tree,core,28,8192,11.69
binary_tree,core,28,16384,25.67
binary_tree,core,28,32768,39.68
binary_tree,core,28,65536,66.69
binary_tree,core,28,131072,120.13
binary_tree,core,28,262144,223.96
binary_tree,core,28,524288,439.92
binary_tree,core,28,1048576,839.06
binary_tree,core,29,1,1.81
binary_tree,core,29,2,1.80
binary_tree,core,29,4,1.79
binary_tree,core,29,8,1.81
binary_tree,core,29,16,1.80
binary_tree,core,29,32,2.30
binary_tree,core,29,64,2.28
binary_tree,core,29,128,3.11
binary_tree,core,29,256,3.22
