Algorithm, Allocation, Processes, MessageSize, Latency
chain,core,31,32768,41.82
chain,core,31,65536,71.42
chain,core,31,131072,126.09
chain,core,31,262144,233.51
chain,core,31,524288,468.34
chain,core,31,1048576,842.79
chain,core,32,1,2.72
chain,core,32,2,2.52
chain,core,32,4,2.54
chain,core,32,8,2.54
chain,core,32,16,2.55
chain,core,32,32,2.85
chain,core,32,64,3.00
chain,core,32,128,3.94
chain,core,32,256,4.17
chain,core,32,512,4.36
chain,core,32,1024,5.19
chain,core,32,2048,6.66
chain,core,32,4096,9.38
chain,core,32,8192,14.18
chain,core,32,16384,33.41
chain,core,32,32768,44.68
chain,core,32,65536,71.49
chain,core,32,131072,128.38
chain,core,32,262144,245.46
chain,core,32,524288,484.04
chain,core,32,1048576,910.51
chain,core,33,1,4.45
chain,core,33,2,4.49
chain,core,33,4,4.47
chain,core,33,8,4.45
chain,core,33,16,4.42
chain,core,33,32,4.82
chain,core,33,64,4.83
chain,core,33,128,5.82
chain,core,33,256,6.00
chain,core,33,512,6.30
chain,core,33,1024,7.03
chain,core,33,2048,8.51
chain,core,33,4096,11.28
chain,core,33,8192,17.66
chain,core,33,16384,32.46
chain,core,33,32768,47.17
chain,core,33,65536,75.29
chain,core,33,131072,132.69
chain,core,33,262144,248.76
chain,core,33,524288,486.78
chain,core,33,1048576,919.98
chain,core,34,1,4.62
chain,core,34,2,4.65
chain,core,34,4,4.61
chain,core,34,8,4.59
chain,core,34,16,4.57
chain,core,34,32,4.92
chain,core,34,64,5.23
chain,core,34,128,5.95
chain,core,34,256,6.15
chain,core,34,512,6.42
chain,core,34,1024,7.24
chain,core,34,2048,8.70
chain,core,34,4096,11.44
chain,core,34,8192,20.98
chain,core,34,16384,32.70
chain,core,34,32768,47.30
chain,core,34,65536,76.04
chain,core,34,131072,135.03
chain,core,34,262144,252.97
chain,core,34,524288,496.32
chain,core,34,1048576,949.52
chain,core,35,1,4.48
chain,core,35,2,4.43
chain,core,35,4,4.43
chain,core,35,8,4.43
chain,core,35,16,4.43
chain,core,35,32,4.80
chain,core,35,64,4.92
chain,core,35,128,5.83
chain,core,35,256,6.08
chain,core,35,512,6.39
chain,core,35,1024,7.18
chain,core,35,2048,8.74
chain,core,35,4096,11.60
chain,core,35,8192,19.40
chain,core,35,16384,33.17
chain,core,35,32768,48.44
chain,core,35,65536,77.74
chain,core,35,131072,136.72
chain,core,35,262144,256.90
chain,core,35,524288,505.52
chain,core,35,1048576,961.33
chain,core,36,1,4.78
chain,core,36,2,4.78
chain,core,36,4,4.76
chain,core,36,8,4.68
chain,core,36,16,4.71
chain,core,36,32,5.06
chain,core,36,64,5.25
chain,core,36,128,6.25
chain,core,36,256,6.55
chain,core,36,512,6.88
chain,core,36,1024,7.65
chain,core,36,2048,9.25
chain,core,36,4096,12.25
chain,core,36,8192,23.10
chain,core,36,16384,34.90
chain,core,36,32768,50.56
chain,core,36,65536,79.28
chain,core,36,131072,140.12
chain,core,36,262144,262.01
chain,core,36,524288,512.98
chain,core,36,1048576,979.95
chain,core,37,1,4.55
chain,core,37,2,4.55
chain,core,37,4,4.57
chain,core,37,8,4.53
chain,core,37,16,4.52
chain,core,37,32,4.87
chain,core,37,64,4.93
chain,core,37,128,5.86
chain,core,37,256,6.14
chain,core,37,512,6.60
chain,core,37,1024,7.23
chain,core,37,2048,8.66
chain,core,37,4096,12.40
chain,core,37,8192,19.60
chain,core,37,16384,34.65
chain,core,37,32768,49.99
chain,core,37,65536,80.93
chain,core,37,131072,143.09
chain,core,37,262144,267.78
chain,core,37,524288,521.28
chain,core,37,1048576,996.95
chain,core,38,1,4.23
chain,core,38,2,4.22
chain,core,38,4,4.25
chain,core,38,8,4.20
chain,core,38,16,4.21
chain,core,38,32,4.53
chain,core,38,64,4.66
chain,core,38,128,5.69
chain,core,38,256,5.93
chain,core,38,512,6.19
chain,core,38,1024,7.31
chain,core,38,2048,8.74
chain,core,38,4096,11.67
chain,core,38,8192,23.02
chain,core,38,16384,34.90
chain,core,38,32768,51.36
chain,core,38,65536,82.74
chain,core,38,131072,145.97
chain,core,38,262144,272.76
chain,core,38,524288,543.04
chain,core,38,1048576,1008.08
chain,core,39,1,4.19
chain,core,39,2,4.20
chain,core,39,4,4.17
chain,core,39,8,4.17
chain,core,39,16,4.18
chain,core,39,32,4.50
chain,core,39,64,4.69
chain,core,39,128,5.63
chain,core,39,256,5.88
chain,core,39,512,6.17
chain,core,39,1024,7.07
chain,core,39,2048,8.77
chain,core,39,4096,11.87
chain,core,39,8192,22.13
chain,core,39,16384,36.16
chain,core,39,32768,52.58
chain,core,39,65536,87.95
chain,core,39,131072,149.41
chain,core,39,262144,279.16
chain,core,39,524288,554.58
chain,core,39,1048576,1053.64
chain,core,40,1,4.39
chain,core,40,2,4.39
chain,core,40,4,4.39
chain,core,40,8,4.39
chain,core,40,16,4.36
chain,core,40,32,4.71
chain,core,40,64,4.87
chain,core,40,128,6.17
chain,core,40,256,6.22
chain,core,40,512,6.46
chain,core,40,1024,7.56
chain,core,40,2048,9.34
chain,core,40,4096,13.88
chain,core,40,8192,22.45
chain,core,40,16384,36.63
chain,core,40,32768,53.49
chain,core,40,65536,86.33
chain,core,40,131072,151.00
chain,core,40,262144,283.32
chain,core,40,524288,561.35
chain,core,40,1048576,1044.99
chain,core,41,1,4.25
chain,core,41,2,4.31
chain,core,41,4,4.24
chain,core,41,8,4.22
chain,core,41,16,4.23
chain,core,41,32,4.52
chain,core,41,64,4.77
chain,core,41,128,5.85
chain,core,41,256,6.01
chain,core,41,512,6.30
chain,core,41,1024,7.41
chain,core,41,2048,8.92
chain,core,41,4096,11.98
chain,core,41,8192,22.56
chain,core,41,16384,37.98
chain,core,41,32768,55.00
chain,core,41,65536,88.17
chain,core,41,131072,154.14
chain,core,41,262144,289.79
chain,core,41,524288,567.66
chain,core,41,1048576,1043.25
chain,core,42,1,4.16
chain,core,42,2,4.21
chain,core,42,4,4.18
chain,core,42,8,4.15
chain,core,42,16,4.16
chain,core,42,32,4.65
chain,core,42,64,4.81
chain,core,42,128,6.10
chain,core,42,256,6.45
chain,core,42,512,6.69
chain,core,42,1024,7.81
chain,core,42,2048,9.72
chain,core,42,4096,15.90
chain,core,42,8192,19.77
chain,core,42,16384,37.11
chain,core,42,32768,53.01
chain,core,42,65536,86.06
chain,core,42,131072,148.37
chain,core,42,262144,278.22
chain,core,42,524288,537.84
chain,core,42,1048576,1034.83
chain,core,43,1,3.78
chain,core,43,2,3.75
chain,core,43,4,3.77
chain,core,43,8,3.70
chain,core,43,16,3.69
chain,core,43,32,4.17
chain,core,43,64,4.33
chain,core,43,128,5.46
chain,core,43,256,5.72
chain,core,43,512,6.12
chain,core,43,1024,7.19
chain,core,43,2048,9.48
chain,core,43,4096,14.08
chain,core,43,8192,19.86
chain,core,43,16384,37.21
chain,core,43,32768,53.84
chain,core,43,65536,87.08
chain,core,43,131072,150.53
chain,core,43,262144,281.87
chain,core,43,524288,551.53
chain,core,43,1048576,1086.40
chain,core,44,1,3.74
chain,core,44,2,3.69
chain,core,44,4,3.68
chain,core,44,8,3.73
chain,core,44,16,3.66
chain,core,44,32,4.22
chain,core,44,64,4.51
chain,core,44,128,5.59
chain,core,44,256,6.19
chain,core,44,512,6.53
chain,core,44,1024,7.40
chain,core,44,2048,9.32
chain,core,44,4096,14.17
chain,core,44,8192,20.93
chain,core,44,16384,38.18
chain,core,44,32768,55.35
chain,core,44,65536,88.78
chain,core,44,131072,154.84
chain,core,44,262144,289.13
chain,core,44,524288,559.49
chain,core,44,1048576,1104.35
chain,core,45,1,3.88
chain,core,45,2,3.83
chain,core,45,4,3.85
chain,core,45,8,3.80
chain,core,45,16,3.80
chain,core,45,32,4.24
chain,core,45,64,4.56
chain,core,45,128,5.64
chain,core,45,256,5.88
chain,core,45,512,6.34
chain,core,45,1024,7.37
chain,core,45,2048,9.45
chain,core,45,4096,13.85
chain,core,45,8192,21.40
chain,core,45,16384,38.62
chain,core,45,32768,55.22
chain,core,45,65536,88.48
chain,core,45,131072,153.38
chain,core,45,262144,287.24
chain,core,45,524288,569.52
chain,core,45,1048576,1064.93
chain,core,46,1,3.86
chain,core,46,2,3.87
chain,core,46,4,3.84
chain,core,46,8,3.87
chain,core,46,16,3.81
chain,core,46,32,4.30
chain,core,46,64,4.47
chain,core,46,128,5.51
chain,core,46,256,5.85
chain,core,46,512,6.11
chain,core,46,1024,7.19
chain,core,46,2048,9.19
chain,core,46,4096,14.30
chain,core,46,8192,20.02
chain,core,46,16384,38.82
chain,core,46,32768,55.10
chain,core,46,65536,85.45
chain,core,46,131072,144.94
chain,core,46,262144,260.45
chain,core,46,524288,499.72
chain,core,46,1048576,1011.49
chain,core,47,1,4.10
chain,core,47,2,4.09
chain,core,47,4,4.07
chain,core,47,8,4.24
chain,core,47,16,4.13
chain,core,47,32,4.42
chain,core,47,64,4.65
chain,core,47,128,5.72
chain,core,47,256,6.08
chain,core,47,512,6.36
chain,core,47,1024,7.47
chain,core,47,2048,9.77
chain,core,47,4096,22.25
chain,core,47,8192,20.38
chain,core,47,16384,38.95
chain,core,47,32768,55.01
chain,core,47,65536,85.36
chain,core,47,131072,146.65
chain,core,47,262144,263.39
chain,core,47,524288,501.49
chain,core,47,1048576,995.07
chain,core,48,1,4.20
chain,core,48,2,4.24
chain,core,48,4,4.30
chain,core,48,8,4.11
chain,core,48,16,4.15
chain,core,48,32,4.49
chain,core,48,64,4.80
chain,core,48,128,5.71
chain,core,48,256,6.06
chain,core,48,512,6.24
chain,core,48,1024,7.34
chain,core,48,2048,9.35
chain,core,48,4096,18.38
chain,core,48,8192,20.01
chain,core,48,16384,39.77
chain,core,48,32768,55.64
chain,core,48,65536,86.48
chain,core,48,131072,149.11
chain,core,48,262144,270.79
chain,core,48,524288,516.00
chain,core,48,1048576,1030.20
chain,socket,2,1,0.37
chain,socket,2,2,0.37
chain,socket,2,4,0.37
chain,socket,2,8,0.37
chain,socket,2,16,0.37
chain,socket,2,32,0.54
chain,socket,2,64,0.52
chain,socket,2,128,0.79
chain,socket,2,256,0.80
chain,socket,2,512,0.88
chain,socket,2,1024,1.05
chain,socket,2,2048,1.40
chain,socket,2,4096,2.03
chain,socket,2,8192,3.27
chain,socket,2,16384,3.52
chain,socket,2,32768,5.78
chain,socket,2,65536,7.18
chain,socket,2,131072,10.24
chain,socket,2,262144,16.21
chain,socket,2,524288,29.24
chain,socket,2,1048576,62.24
chain,socket,3,1,0.62
chain,socket,3,2,0.62
chain,socket,3,4,0.63
chain,socket,3,8,0.62
chain,socket,3,16,0.63
chain,socket,3,32,0.76
chain,socket,3,64,0.74
chain,socket,3,128,1.12
chain,socket,3,256,1.17
chain,socket,3,512,1.31
chain,socket,3,1024,1.58
chain,socket,3,2048,2.12
chain,socket,3,4096,3.01
