Algorithm, Allocation, Processes, MessageSize, Latency
binary_tree,core,15,2048,3.01
binary_tree,core,15,4096,4.54
binary_tree,core,15,8192,7.05
binary_tree,core,15,16384,16.77
binary_tree,core,15,32768,27.00
binary_tree,core,15,65536,47.15
binary_tree,core,15,131072,84.97
binary_tree,core,15,262144,164.00
binary_tree,core,15,524288,309.43
binary_tree,core,15,1048576,587.93
binary_tree,core,16,1,1.62
binary_tree,core,16,2,1.61
binary_tree,core,16,4,1.59
binary_tree,core,16,8,1.55
binary_tree,core,16,16,1.43
binary_tree,core,16,32,1.63
binary_tree,core,16,64,1.52
binary_tree,core,16,128,2.19
binary_tree,core,16,256,2.21
binary_tree,core,16,512,2.46
binary_tree,core,16,1024,2.91
binary_tree,core,16,2048,3.72
binary_tree,core,16,4096,5.25
binary_tree,core,16,8192,7.98
binary_tree,core,16,16384,18.80
binary_tree,core,16,32768,29.22
binary_tree,core,16,65536,52.21
binary_tree,core,16,131072,96.41
binary_tree,core,16,262144,183.99
binary_tree,core,16,524288,345.56
binary_tree,core,16,1048576,644.90
binary_tree,core,17,1,2.66
binary_tree,core,17,2,2.72
binary_tree,core,17,4,2.59
binary_tree,core,17,8,2.39
binary_tree,core,17,16,2.31
binary_tree,core,17,32,2.55
binary_tree,core,17,64,2.43
binary_tree,core,17,128,3.13
binary_tree,core,17,256,3.18
binary_tree,core,17,512,3.33
binary_tree,core,17,1024,3.86
binary_tree,core,17,2048,4.58
binary_tree,core,17,4096,6.12
binary_tree,core,17,8192,8.72
binary_tree,core,17,16384,20.68
binary_tree,core,17,32768,31.67
binary_tree,core,17,65536,56.84
binary_tree,core,17,131072,101.82
binary_tree,core,17,262144,192.79
binary_tree,core,17,524288,366.63
binary_tree,core,17,1048576,683.76
binary_tree,core,18,1,2.25
binary_tree,core,18,2,2.30
binary_tree,core,18,4,2.28
binary_tree,core,18,8,2.21
binary_tree,core,18,16,2.20
binary_tree,core,18,32,3.44
binary_tree,core,18,64,2.37
binary_tree,core,18,128,3.04
binary_tree,core,18,256,3.13
binary_tree,core,18,512,3.22
binary_tree,core,18,1024,3.77
binary_tree,core,18,2048,4.62
binary_tree,core,18,4096,6.26
binary_tree,core,18,8192,9.11
binary_tree,core,18,16384,21.37
binary_tree,core,18,32768,33.26
binary_tree,core,18,65536,59.11
binary_tree,core,18,131072,104.16
binary_tree,core,18,262144,199.06
binary_tree,core,18,524288,381.74
binary_tree,core,18,1048576,723.55
binary_tree,core,19,1,2.65
binary_tree,core,19,2,2.61
binary_tree,core,19,4,2.43
binary_tree,core,19,8,2.30
binary_tree,core,19,16,2.20
binary_tree,core,19,32,2.59
binary_tree,core,19,64,2.39
binary_tree,core,19,128,3.13
binary_tree,core,19,256,3.20
binary_tree,core,19,512,3.36
binary_tree,core,19,1024,3.88
binary_tree,core,19,2048,4.73
binary_tree,core,19,4096,6.46
binary_tree,core,19,8192,9.49
binary_tree,core,19,16384,22.25
binary_tree,core,19,32768,34.12
binary_tree,core,19,65536,61.63
binary_tree,core,19,131072,110.68
binary_tree,core,19,262144,210.98
binary_tree,core,19,524288,409.16
binary_tree,core,19,1048576,785.31
binary_tree,core,20,1,2.60
binary_tree,core,20,2,2.67
binary_tree,core,20,4,2.48
binary_tree,core,20,8,2.30
binary_tree,core,20,16,2.22
binary_tree,core,20,32,2.48
binary_tree,core,20,64,2.43
binary_tree,core,20,128,3.08
binary_tree,core,20,256,3.11
binary_tree,core,20,512,3.40
binary_tree,core,20,1024,3.89
binary_tree,core,20,2048,4.79
binary_tree,core,20,4096,6.71
binary_tree,core,20,8192,9.76
binary_tree,core,20,16384,22.90
binary_tree,core,20,32768,35.55
binary_tree,core,20,65536,66.74
binary_tree,core,20,131072,116.79
binary_tree,core,20,262144,219.88
binary_tree,core,20,524288,423.66
binary_tree,core,20,1048576,818.77
binary_tree,core,21,1,2.42
binary_tree,core,21,2,2.39
binary_tree,core,21,4,2.31
binary_tree,core,21,8,2.29
binary_tree,core,21,16,2.20
binary_tree,core,21,32,2.48
binary_tree,core,21,64,2.40
binary_tree,core,21,128,3.14
binary_tree,core,21,256,3.20
binary_tree,core,21,512,3.44
binary_tree,core,21,1024,3.98
binary_tree,core,21,2048,4.90
binary_tree,core,21,4096,6.73
binary_tree,core,21,8192,10.04
binary_tree,core,21,16384,23.04
binary_tree,core,21,32768,35.66
binary_tree,core,21,65536,65.11
binary_tree,core,21,131072,117.32
binary_tree,core,21,262144,221.76
binary_tree,core,21,524288,427.63
binary_tree,core,21,1048576,834.17
binary_tree,core,22,1,2.31
binary_tree,core,22,2,2.27
binary_tree,core,22,4,2.25
binary_tree,core,22,8,2.23
binary_tree,core,22,16,2.15
binary_tree,core,22,32,2.38
binary_tree,core,22,64,2.35
binary_tree,core,22,128,3.10
binary_tree,core,22,256,3.19
binary_tree,core,22,512,3.36
binary_tree,core,22,1024,3.99
binary_tree,core,22,2048,4.93
binary_tree,core,22,4096,6.85
binary_tree,core,22,8192,10.24
binary_tree,core,22,16384,23.25
binary_tree,core,22,32768,36.43
binary_tree,core,22,65536,68.44
binary_tree,core,22,131072,117.88
binary_tree,core,22,262144,223.77
binary_tree,core,22,524288,428.78
binary_tree,core,22,1048576,826.39
binary_tree,core,23,1,2.49
binary_tree,core,23,2,2.39
binary_tree,core,23,4,2.30
binary_tree,core,23,8,2.16
binary_tree,core,23,16,2.12
binary_tree,core,23,32,2.35
binary_tree,core,23,64,2.31
binary_tree,core,23,128,3.16
binary_tree,core,23,256,3.25
binary_tree,core,23,512,3.41
binary_tree,core,23,1024,4.12
binary_tree,core,23,2048,5.10
binary_tree,core,23,4096,7.03
binary_tree,core,23,8192,10.60
binary_tree,core,23,16384,23.97
binary_tree,core,23,32768,36.99
binary_tree,core,23,65536,65.18
binary_tree,core,23,131072,117.05
binary_tree,core,23,262144,221.72
binary_tree,core,23,524288,430.82
binary_tree,core,23,1048576,836.56
binary_tree,core,24,1,2.20
binary_tree,core,24,2,2.19
binary_tree,core,24,4,2.16
binary_tree,core,24,8,2.13
binary_tree,core,24,16,2.08
binary_tree,core,24,32,2.39
binary_tree,core,24,64,2.36
binary_tree,core,24,128,3.23
binary_tree,core,24,256,3.29
binary_tree,core,24,512,3.51
binary_tree,core,24,1024,4.21
binary_tree,core,24,2048,5.19
binary_tree,core,24,4096,7.24
binary_tree,core,24,8192,10.84
binary_tree,core,24,16384,23.83
binary_tree,core,24,32768,36.96
binary_tree,core,24,65536,64.78
binary_tree,core,24,131072,119.14
binary_tree,core,24,262144,226.61
binary_tree,core,24,524288,437.33
binary_tree,core,24,1048576,861.27
binary_tree,core,25,1,1.89
binary_tree,core,25,2,1.84
binary_tree,core,25,4,1.81
binary_tree,core,25,8,1.76
binary_tree,core,25,16,1.74
binary_tree,core,25,32,2.09
binary_tree,core,25,64,2.06
binary_tree,core,25,128,2.96
binary_tree,core,25,256,3.06
binary_tree,core,25,512,3.19
binary_tree,core,25,1024,3.92
binary_tree,core,25,2048,4.94
binary_tree,core,25,4096,7.04
binary_tree,core,25,8192,10.76
binary_tree,core,25,16384,24.27
binary_tree,core,25,32768,40.28
binary_tree,core,25,65536,65.99
binary_tree,core,25,131072,120.39
binary_tree,core,25,262144,229.08
binary_tree,core,25,524288,445.96
binary_tree,core,25,1048576,861.56
binary_tree,core,26,1,1.89
binary_tree,core,26,2,1.86
binary_tree,core,26,4,1.82
binary_tree,core,26,8,1.76
binary_tree,core,26,16,1.75
binary_tree,core,26,32,2.32
binary_tree,core,26,64,2.11
binary_tree,core,26,128,2.99
binary_tree,core,26,256,3.07
binary_tree,core,26,512,3.24
binary_tree,core,26,1024,3.96
binary_tree,core,26,2048,5.08
binary_tree,core,26,4096,7.24
binary_tree,core,26,8192,11.01
binary_tree,core,26,16384,24.50
binary_tree,core,26,32768,38.11
binary_tree,core,26,65536,67.23
binary_tree,core,26,131072,120.61
binary_tree,core,26,262144,228.03
binary_tree,core,26,524288,437.29
binary_tree,core,26,1048576,866.95
binary_tree,core,27,1,1.87
binary_tree,core,27,2,1.78
binary_tree,core,27,4,1.76
binary_tree,core,27,8,1.74
binary_tree,core,27,16,1.71
binary_tree,core,27,32,2.08
binary_tree,core,27,64,2.10
binary_tree,core,27,128,3.02
binary_tree,core,27,256,3.09
binary_tree,core,27,512,3.28
binary_tree,core,27,1024,4.03
binary_tree,core,27,2048,5.21
binary_tree,core,27,4096,7.42
binary_tree,core,27,8192,11.27
binary_tree,core,27,16384,24.95
binary_tree,core,27,32768,40.44
binary_tree,core,27,65536,67.17
binary_tree,core,27,131072,124.39
binary_tree,core,27,262144,236.44
binary_tree,core,27,524288,448.54
binary_tree,core,27,1048576,881.84
binary_tree,core,28,1,1.84
binary_tree,core,28,2,1.76
binary_tree,core,28,4,1.74
binary_tree,core,28,8,1.70
binary_tree,core,28,16,1.70
binary_tree,core,28,32,2.03
binary_tree,core,28,64,2.08
binary_tree,core,28,128,2.95
binary_tree,core,28,256,3.07
binary_tree,core,28,512,3.24
binary_tree,core,28,1024,3.97
binary_tree,core,28,2048,5.22
binary_tree,core,28,4096,7.54
binary_tree,core,28,8192,11.56
binary_tree,core,28,16384,24.80
binary_tree,core,28,32768,38.42
binary_tree,core,28,65536,66.44
binary_tree,core,28,131072,122.69
binary_tree,core,28,262144,234.35
binary_tree,core,28,524288,453.25
binary_tree,core,28,1048576,883.40
binary_tree,core,29,1,1.92
binary_tree,core,29,2,1.87
binary_tree,core,29,4,1.83
binary_tree,core,29,8,1.81
binary_tree,core,29,16,1.78
binary_tree,core,29,32,2.15
binary_tree,core,29,64,2.22
binary_tree,core,29,128,3.12
binary_tree,core,29,256,3.22
binary_tree,core,29,512,3.43
binary_tree,core,29,1024,4.17
binary_tree,core,29,2048,5.46
binary_tree,core,29,4096,8.16
binary_tree,core,29,8192,11.84
binary_tree,core,29,16384,24.73
binary_tree,core,29,32768,39.29
binary_tree,core,29,65536,67.71
binary_tree,core,29,131072,124.80
binary_tree,core,29,262144,237.52
binary_tree,core,29,524288,458.94
binary_tree,core,29,1048576,893.15
binary_tree,core,30,1,1.83
binary_tree,core,30,2,1.82
binary_tree,core,30,4,1.79
binary_tree,core,30,8,1.76
binary_tree,core,30,16,1.76
binary_tree,core,30,32,2.24
binary_tree,core,30,64,2.22
binary_tree,core,30,128,3.14
binary_tree,core,30,256,3.25
binary_tree,core,30,512,3.45
binary_tree,core,30,1024,4.23
binary_tree,core,30,2048,5.56
binary_tree,core,30,4096,7.93
binary_tree,core,30,8192,12.05
binary_tree,core,30,16384,24.86
binary_tree,core,30,32768,42.82
binary_tree,core,30,65536,68.17
binary_tree,core,30,131072,129.51
binary_tree,core,30,262144,244.05
binary_tree,core,30,524288,471.02
binary_tree,core,30,1048576,929.52
binary_tree,core,31,1,1.84
binary_tree,core,31,2,1.80
binary_tree,core,31,4,1.85
binary_tree,core,31,8,1.81
binary_tree,core,31,16,1.84
binary_tree,core,31,32,2.16
binary_tree,core,31,64,2.32
binary_tree,core,31,128,3.16
binary_tree,core,31,256,3.27
binary_tree,core,31,512,3.58
binary_tree,core,31,1024,4.30
binary_tree,core,31,2048,5.63
binary_tree,core,31,4096,8.06
binary_tree,core,31,8192,12.22
binary_tree,core,31,16384,25.01
binary_tree,core,31,32768,41.77
binary_tree,core,31,65536,71.23
binary_tree,core,31,131072,134.94
binary_tree,core,31,262144,254.15
binary_tree,core,31,524288,495.10
binary_tree,core,31,1048576,978.11
binary_tree,core,32,1,2.44
binary_tree,core,32,2,2.37
binary_tree,core,32,4,2.45
binary_tree,core,32,8,2.38
binary_tree,core,32,16,2.44
binary_tree,core,32,32,2.73
binary_tree,core,32,64,3.00
binary_tree,core,32,128,3.95
binary_tree,core,32,256,4.16
binary_tree,core,32,512,4.42
binary_tree,core,32,1024,5.16
binary_tree,core,32,2048,6.60
binary_tree,core,32,4096,9.08
binary_tree,core,32,8192,13.29
binary_tree,core,32,16384,26.98
binary_tree,core,32,32768,44.82
binary_tree,core,32,65536,72.93
binary_tree,core,32,131072,141.47
binary_tree,core,32,262144,265.39
binary_tree,core,32,524288,517.93
binary_tree,core,32,1048576,1013.04
binary_tree,core,33,1,4.02
binary_tree,core,33,2,4.03
binary_tree,core,33,4,4.04
binary_tree,core,33,8,4.01
binary_tree,core,33,16,4.03
binary_tree,core,33,32,4.46
binary_tree,core,33,64,4.76
binary_tree,core,33,128,5.57
binary_tree,core,33,256,5.73
binary_tree,core,33,512,6.00
binary_tree,core,33,1024,6.70
binary_tree,core,33,2048,8.12
binary_tree,core,33,4096,10.64
binary_tree,core,33,8192,14.93
binary_tree,core,33,16384,31.67
binary_tree,core,33,32768,43.68
binary_tree,core,33,65536,75.01
binary_tree,core,33,131072,145.88
binary_tree,core,33,262144,279.76
binary_tree,core,33,524288,535.96
binary_tree,core,33,1048576,1040.60
binary_tree,core,34,1,4.17
binary_tree,core,34,2,3.89
binary_tree,core,34,4,3.93
binary_tree,core,34,8,3.86
binary_tree,core,34,16,3.87
binary_tree,core,34,32,4.31
binary_tree,core,34,64,4.37
binary_tree,core,34,128,5.37
binary_tree,core,34,256,5.57
binary_tree,core,34,512,5.84
binary_tree,core,34,1024,6.58
binary_tree,core,34,2048,8.03
binary_tree,core,34,4096,11.64
binary_tree,core,34,8192,15.04
binary_tree,core,34,16384,28.69
binary_tree,core,34,32768,43.90
binary_tree,core,34,65536,75.80
binary_tree,core,34,131072,150.36
binary_tree,core,34,262144,290.00
binary_tree,core,34,524288,574.63
binary_tree,core,34,1048576,1105.41
binary_tree,core,35,1,3.83
binary_tree,core,35,2,3.84
binary_tree,core,35,4,3.85
binary_tree,core,35,8,3.82
binary_tree,core,35,16,3.92
binary_tree,core,35,32,4.21
binary_tree,core,35,64,4.13
binary_tree,core,35,128,5.33
binary_tree,core,35,256,5.47
binary_tree,core,35,512,5.72
binary_tree,core,35,1024,6.48
binary_tree,core,35,2048,7.90
binary_tree,core,35,4096,10.50
binary_tree,core,35,8192,15.30
binary_tree,core,35,16384,31.66
binary_tree,core,35,32768,44.49
binary_tree,core,35,65536,77.57
binary_tree,core,35,131072,156.83
binary_tree,core,35,262144,300.85
binary_tree,core,35,524288,602.93
binary_tree,core,35,1048576,1160.45
binary_tree,core,36,1,3.71
binary_tree,core,36,2,3.72
binary_tree,core,36,4,3.69
binary_tree,core,36,8,3.69
binary_tree,core,36,16,3.73
binary_tree,core,36,32,4.04
binary_tree,core,36,64,4.02
binary_tree,core,36,128,5.18
binary_tree,core,36,256,5.36
binary_tree,core,36,512,5.60
binary_tree,core,36,1024,6.43
binary_tree,core,36,2048,7.86
binary_tree,core,36,4096,10.55
binary_tree,core,36,8192,15.77
binary_tree,core,36,16384,32.03
binary_tree,core,36,32768,45.95
binary_tree,core,36,65536,80.66
binary_tree,core,36,131072,167.99
binary_tree,core,36,262144,322.44
binary_tree,core,36,524288,630.98
binary_tree,core,36,1048576,1224.88
binary_tree,core,37,1,3.68
