Algorithm,Allocation,Processes,MessageSize,Latency
default,core,17,262144,231.73
default,core,17,524288,455.28
default,core,17,1048576,936.70
default,core,18,1,2.28
default,core,18,2,2.51
default,core,18,4,2.39
default,core,18,8,2.33
default,core,18,16,2.28
default,core,18,32,2.47
default,core,18,64,2.40
default,core,18,128,3.57
default,core,18,256,3.67
default,core,18,512,3.84
default,core,18,1024,4.64
default,core,18,2048,5.74
default,core,18,4096,6.07
default,core,18,8192,8.81
default,core,18,16384,21.01
default,core,18,32768,35.60
default,core,18,65536,73.28
default,core,18,131072,128.77
default,core,18,262144,250.56
default,core,18,524288,464.20
default,core,18,1048576,914.29
default,core,19,1,1.99
default,core,19,2,2.03
default,core,19,4,2.02
default,core,19,8,2.25
default,core,19,16,2.02
default,core,19,32,2.30
default,core,19,64,2.27
default,core,19,128,3.54
default,core,19,256,3.56
default,core,19,512,3.77
default,core,19,1024,4.51
default,core,19,2048,5.70
default,core,19,4096,6.15
default,core,19,8192,8.92
default,core,19,16384,22.05
default,core,19,32768,38.08
default,core,19,65536,77.80
default,core,19,131072,142.05
default,core,19,262144,273.99
default,core,19,524288,528.58
default,core,19,1048576,934.70
default,core,20,1,2.40
default,core,20,2,2.53
default,core,20,4,2.51
default,core,20,8,2.31
default,core,20,16,2.19
default,core,20,32,2.37
default,core,20,64,2.28
default,core,20,128,3.49
default,core,20,256,3.59
default,core,20,512,3.78
default,core,20,1024,4.51
default,core,20,2048,5.65
default,core,20,4096,6.26
default,core,20,8192,9.07
default,core,20,16384,23.55
default,core,20,32768,41.09
default,core,20,65536,78.84
default,core,20,131072,150.54
default,core,20,262144,293.61
default,core,20,524288,557.83
default,core,20,1048576,910.25
default,core,21,1,2.06
default,core,21,2,2.07
default,core,21,4,2.07
default,core,21,8,2.03
default,core,21,16,1.97
default,core,21,32,2.17
default,core,21,64,2.13
default,core,21,128,3.41
default,core,21,256,3.49
default,core,21,512,3.96
default,core,21,1024,4.44
default,core,21,2048,5.66
default,core,21,4096,6.27
default,core,21,8192,9.28
default,core,21,16384,23.53
default,core,21,32768,41.24
default,core,21,65536,78.40
default,core,21,131072,150.84
default,core,21,262144,298.63
default,core,21,524288,590.29
default,core,21,1048576,886.85
default,core,22,1,2.09
default,core,22,2,2.03
default,core,22,4,2.02
default,core,22,8,1.99
default,core,22,16,1.95
default,core,22,32,2.16
default,core,22,64,2.08
default,core,22,128,3.36
default,core,22,256,3.44
default,core,22,512,3.67
default,core,22,1024,4.41
default,core,22,2048,5.59
default,core,22,4096,6.57
default,core,22,8192,9.67
default,core,22,16384,23.56
default,core,22,32768,41.06
default,core,22,65536,79.58
default,core,22,131072,155.92
default,core,22,262144,298.77
default,core,22,524288,593.13
default,core,22,1048576,897.63
default,core,23,1,2.44
default,core,23,2,1.97
